Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
A375,CL,CLO_0001582,CLO_0001582,CL_2000000,-,UBERON_0001003,-,BTO_0002806,-
U-937 DE-4,CL,CLO_0050122,CLO_0009465,CL_0000576,-,UBERON_0000178,-,BTO_0001412,-
T3M4 wt,CL,CLO_0050113,CLO_0000001,CL_0000083,CL_0000002,UBERON_0001264,UBERON_0000003,BTO_0002864,BTO_0000004
HepG2 hepatocellular carcinoma,CL,CLO_0003704,CLO_0003704,CL_0000182,-,UBERON_0002107,UBERON_0002040,BTO_0000599,BTO_0000020
Myeloid_placenta,CT,-,CLO_0000000,CL_0000763,-,UBERON_0001987,UBERON_0001987,BTO_0000906,BTO_0001078
MCF7_FASR,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,-,BTO_0000093,-
U-937,CL,CLO_0009465,CLO_0009465,CL_0000576,-,UBERON_0000178,-,-,-
Monocyte_1,CT,-, -,CL_0000576,CL_0000576,UBERON_0000178,-,BTO_0000876,BTO_0000876 
GMP1low_LS_BM1137,CT,-,CLO_0000001,CL_0000557,CL_0000002,UBERON_0002371,UBERON_0000003,-,BTO_0000004
CLB-GA-control,CL,-,CLO_0000052,CL_0000031,CL_0000003,UBERON_0001016,UBERON_0000462,-,BTO_0000050
adult_dermal_fibroblasts,CT,-,-,CL_0002551,-,UBERON_0002067,UBERON_0007023,BTO_0004419,BTO_0001043
DUCaP_prostate_carcinoma,CL,-,-,CL_0002231,-,UBERON_0002367,UBERON_0002367,-,BTO_0001129
CD8donorC,CT,-,CLO_0000076,CL_0000625,CL_0000038,UBERON_0002405,UBERON_0000468,BTO_0000289,-
Inhibitory_neur_cerebrum_0,CT,-,-,CL_0000540,-,UBERON_0000955,UBERON_0001869,-,BTO_0000239
MPAL2_T1_2,CT,-,CLO_0000010,CL_0000988,CL_0000011,UBERON_0000178,UBERON_0001234,-,BTO_0000123
submaxillary gland adult,A,-,-,CL_0000151,-,UBERON_0001736,UBERON_0001736,BTO_0001316,BTO_0001316
medulla oblongata adult pool1,A,-,-,CL_0002319,-,UBERON_0001896,UBERON_0001896,BTO_0000041,BTO_0000041
left ventricle_DCM_LV1072,A,-,-,CL_0002494,-,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
lung adenocarcinoma cell line:PC-14,CL,CLO_0008394,CLO_0008394,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0002048,BTO_0002877,BTO_0001911
Mast cell donor4,CT,-,-,CL_0000097,CL_0000097,UBERON_0002405,-,BTO_0000830,BTO_0000830
blood vessels,A,-,-,CL_0000115,-,UBERON_0001981,UBERON_0004537,BTO_0001102,BTO_0000089
NCCIT_testicular_embryonic_carcinoma,CL,CLO_0007955,CLO_0007955,CL_0002248,-,UBERON_0005051,UBERON_0002048,BTO_0004180,BTO_0000296
293T_2_high,CL,CLO_0037372,CLO_0037372,CL_0002518,-,UBERON_0002113,-,BTO_0002181,-
CD4-positive helper T cell,CT,-,-,CL_0000492,CL_0000492,UBERON_0002405,-,BTO_0002417,BTO_0002417
MDA-MB-453_breast_adenocarcinoma_DHT,CL,CLO_0007640,CLO_0007640,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0001908,BTO_0000149
JB6_Human_anaplastic_large_cell_lymphoma,CL,-,-,CL_0000542,CL_0000000,UBERON_0000178,-,-,BTO_0000000
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_TNF_0M,CL,CLO_0004307,CLO_0004307,CL_0002618,-,UBERON_0002331,UBERON_0001638,BTO_0001949,BTO_0001949
hN34_organoid,A,-,CLO_0000073,CL_0000083,CL_0000120,UBERON_0001264,UBERON_0001000,-,BTO_0000172
SK-N-MC_Askin_tumor_SHGFP_96H,CL,CLO_0009058,CLO_0009058,CL_0000031,-,UBERON_0000955,UBERON_0001000,BTO_0002914,-
gm19238,CL,CLO_0027146,CLO_0027146,CL_0000236,-,UBERON_0000178,-,-,-
Endothelial Cells - Umbilical vein donor1,CT,-,-,CL_0002618,-,UBERON_0002066,UBERON_0002066,BTO_0004296,BTO_0001509
Penis_Foreskin_Fibroblast_Primary_Cells_skin01,CT,-,-,CL_1001608,CL_0000057,UBERON_0001332,UBERON_0001332,BTO_0002245,BTO_0001113
MPAL1_T1_2,CT,-,CLO_0000064,CL_0000988,CL_0000000,UBERON_0000178,UBERON_0000468,-,BTO_0000025
subcutaneous adipocytes,CT,-,CLO_0000040,CL_0002521,CL_0000235,UBERON_0002190,UBERON_0001000,-,BTO_0000271
H1-NPC,CL,-,CLO_0000062,CL_0011020,CL_0000238,UBERON_0000922,UBERON_0000465,-,BTO_0000337
H3396_breast_carcinoma,CL,-,-,CL_0002327,-,UBERON_0000310,UBERON_0000310,-,BTO_0000149
MCF-10A,CL,CLO_0007599,CLO_0007599,CL_0002327,-,UBERON_0000310,-,-,-
CRL-7250,CL,-,CLO_0000102,CL_0000057,CL_0000001,UBERON_0002384,UBERON_0000462,-,BTO_0000144
CD4+ CD7- cells_CTCL1043,CT,-,CLO_0000000,CL_0000084,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000000
WPMY-1,CL,CLO_0009628,CLO_0009628,CL_0002622,-,UBERON_0002367,-,BTO_0003708,-
Esophageal Epithelial Cells donor1,CT,-,CLO_0000000,CL_0002252,CL_0000066,UBERON_0001043,UBERON_0002047,BTO_0006199,-
ps15-u2os-eto,CL,CLO_0009454,CLO_0009454,CL_0001035,-,UBERON_0002481,-,BTO_0001938,-
small_intestine_1,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0000160,BTO_0000651,BTO_0000648
Patient_x750N,-,-,CLO_0000032,-,CL_0000001,-,UBERON_0000460,-,BTO_0000050
T24_1_low,CL,CLO_0009245,CLO_0009245,CL_1001319,-,UBERON_0001255,-,BTO_0001345,-
CD34 Erythroid cells_Don002,CT,-,CLO_0000000,CL_0000764,CL_0000000,UBERON_0002371,UBERON_0000000,BTO_0002731,BTO_0000000
Rectal_Mucosa.Donor_31,A,-,-,CL_0002253,-,UBERON_0003346,UBERON_0000344,-,BTO_0000886
MHG,-,-,CLO_0000010,-,CL_0000001,-,UBERON_0000062,-,BTO_0000050
SW-13,CL,CLO_0009209,CLO_0009209,CL_1001601,-,UBERON_0009753,-,-,-
Adipocyte - subcutaneous donor3,CT,-,CL_0000136,CL_0002521,-,UBERON_0002190,-,-,BTO_0000443
HPBALL,CL,CLO_0003817,CLO_0000075,CL_0000084,CL_0000235,UBERON_0000178,UBERON_0000461,BTO_0001952,BTO_0000284
BAE_lung_0,-,-,CLO_0001848,-,-,UBERON_0002299,UBERON_0002048,-,BTO_0000763
tamoxifen_EC9,CT,-,CLO_0000030,CL_0002149,CL_0000003,UBERON_0001295,UBERON_0000465,-,BTO_0000180
A-375,CL,CLO_0001582,CLO_0001582,CL_2000000,-,UBERON_0001003,-,BTO_0002806,-
SK-BR-3_breast_adenocarcinoma_EGF,CL,CLO_0009034,CLO_0009034,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0002419,BTO_0000149
RCC_7860_Renal_cell_carcinoma,CL,CLO_0001486,CLO_0000000,CL_1000497,CL_0000000,UBERON_0002113,UBERON_0000000,-,BTO_0000000
HUES8 WT,CL,-,CLO_0000070,CL_0002322,-,UBERON_0000922,UBERON_0000460,-,-
human_cardiac_fibroblasts-adult_atrial,CT,-,-,CL_0002548,-,UBERON_0000948,UBERON_0007023,BTO_0003093,BTO_0001043
B-CPAP,CL,CLO_0001906,CLO_0001906,CL_0002257,-,UBERON_0002046,-,BTO_0004736,-
Matrix_Fibrob_2_A,CT,-,CLO_0000000,CL_0000057,CL_0000000,UBERON_0002384,UBERON_0027368,BTO_0000452,BTO_0000000
Induced-regulatory-T-cells_DMSO,CT,-,CLO_0000013,CL_0000902,CL_0000117,UBERON_0002405,UBERON_0001000,-,BTO_0000320
spinal cord - adult donor10196,A,-,-,CL_0002319,-,UBERON_0002240,UBERON_0002240,BTO_0001279,BTO_0001279
esc-h1-3il,CL,CLO_0037281,-,CL_0002322,CL_0002322,UBERON_0000922,-,BTO_0006080,-
Fetal intestine small,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0000160,BTO_0000651,BTO_0000648
iPS-18 Cells,CL,-,CLO_0000033,CL_0002248,CL_0000001,-,UBERON_0001000,-,BTO_0000230
SF9402,CL,-,CLO_0000001,-,CL_0000002,UBERON_0000955,UBERON_0000003,-,BTO_0000004
NKM-1,CL,CLO_0009850,CLO_0009850,CL_0000763,-,UBERON_0000178,-,-,-
IMR-90_senescent,CL,CLO_0006951,CLO_0006951,CL_0002553,-,UBERON_0002048,UBERON_0000060,BTO_0001229,-
OPK,CL,-,CLO_0000025,CL_1000497,CL_0000066,UBERON_0002113,UBERON_0000955,-,BTO_0000182
Macrophages_C,CT,-,CLO_0000022,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0000027,BTO_0000801,BTO_0000079
416B,-,-,CLO_0001363,-,-,-,-,-,-
Brain_Germinal_Matrix,A,-,-,CL_0002319,-,UBERON_0000955,UBERON_0000955,-,BTO_0000142
Parathyroid_adenoma,CT,-,-,CL_1001593,-,UBERON_0001132,UBERON_0001132,-,BTO_0000997
SK-N-BE_2_-C_resistant_vehicle,CL,CLO_0009053,CLO_0000026,CL_0000031,-,UBERON_0001016,UBERON_0000467,BTO_0004782,-
Red blood cells,CT,-,-,CL_0000232,-,UBERON_0000178,UBERON_0000178,BTO_0000424,BTO_0000089
GM06170_fetal_skin_fibroblasts,CL,CLO_0023567,CLO_0023567,CL_0002620,-,UBERON_0001003,UBERON_0002097,-,BTO_0001253
Pericytes_E,CT,-,CLO_0000001,CL_0000669,CL_0000002,UBERON_0002384,UBERON_0000020,BTO_0002441,BTO_0000030
U2OS_siNC,CL,CLO_0009454,CLO_0009454,CL_0001035,-,UBERON_0002481,-,BTO_0001938,-
GBM29,CT,CLO_0003456,CLO_0000027,CL_0000125,CL_0000001,UBERON_0000955,UBERON_0000460,-,BTO_0000181
Club-F,CT,-,CLO_0000100,CL_0000158,CL_0000005,UBERON_0002048,UBERON_0000490,-,BTO_0000001
H1_Derived_Neuronal_Progenitor_Cultured_Cells,CL,-,CLO_0000060,CL_0011020,CL_0000235,UBERON_0000922,UBERON_0001000,-,BTO_0000302
Hs 132.T,CL,CLO_0003848,CLO_0003848,CL_0000057,-,UBERON_0002384,-,-,-
leiomyoma cell line:15425,CL,-,CLO_0000031,CL_0000192,CL_0000000,UBERON_0000995,-,-,BTO_0002694
H9_Null+EZH2,CL,CLO_0003612,CLO_0000079,CL_0000084,CL_0000000,UBERON_0000178,UBERON_0000464,BTO_0001944,BTO_0000022
p7-CLL-patient_CD74,CT,-,CLO_0000000,CL_0000988,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000000
Im-GCT-3504_G34W-repair_WT_4C7,CT,-,CLO_0003464,-,-,UBERON_0002481,UBERON_0000465,-,-
H1-ESC,CL,CLO_0037281,CLO_0000000,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000000,BTO_0006080,-
RS4_11_DMSO_4h,CL,CLO_0008883,CLO_0000050,CL_0000945,CL_0000001,UBERON_0002371,UBERON_0000061,BTO_0004505,BTO_0000193
Bone Marrow Derived Cultured Mesenchymal Stem Cells,CT,-,-,CL_0002540,-,UBERON_0002371,UBERON_0002371,-,BTO_0000141
H69_TGF beta_16h_1,CL,CLO_0008105,CLO_0003609,CL_0000082,-,UBERON_0002048,-,BTO_0003022,-
D54,-,-,CLO_0000024,-,CL_0000001,-,UBERON_0000460,-,BTO_0000356
nucleus accumbens adult pool1,A,-,-,CL_0000540,-,UBERON_0001882,UBERON_0001882,BTO_0001862,BTO_0001862
MOLT-4,CL,CLO_0007825,CLO_0007825,CL_0000084,-,UBERON_0000178,-,BTO_0000873,-
CCLP1,CL,-,CLO_0000001,CL_0000068,CL_0000002,UBERON_0002394,UBERON_0000003,BTO_0002933,BTO_0000004
Megakaryo_adrenal,CT,-,-,CL_0000556,-,UBERON_0002369,UBERON_0002369,-,BTO_0000047
MM1S,CL,CLO_0037203,CLO_0000100,CL_0000945,CL_0000001,UBERON_0000178,UBERON_0000465,BTO_0003933,BTO_0000002
Chondrocyte - de diff donor1,CT,-,-,CL_0000138,CL_0000138,UBERON_0002418,-,BTO_0000249,BTO_0000249
1_H1_ESCs_with_99_fibroblsat,CL,CLO_0037281,CLO_0000001,CL_0002322,CL_0000002,UBERON_0000922,UBERON_0000003,BTO_0006080,BTO_0000004
UCLA1-hESCs,CL,-,CLO_0000132,CL_0002322,CL_0000000,UBERON_0000922,UBERON_0000060,-,BTO_0000074
chronic lymphocytic leukemia (T-CLL) cell line:SKW-3,CL,CLO_0009068,CLO_0009068,CL_0000084,CL_0000000,UBERON_0000178,-,BTO_0006057,-
aortic_adventitial_fibroblasts,CT,-,CLO_0000076,CL_0002547,CL_0000041,UBERON_0007240,UBERON_0002040,BTO_0005640,BTO_0000184
L826,-,-,CLO_0000021,-,CL_0000002,-,UBERON_0000469,-,BTO_0000012
HCC1954_Parental,CL,CLO_0003647,CLO_0003647,CL_0002327,-,UBERON_0000310,-,BTO_0005368,-
Endothelial Cells - Aortic donor0,CT,-,CLO_0000074,CL_0002544,CL_0000120,UBERON_0000947,UBERON_0002048,BTO_0003245,BTO_0000146
MCF7_WS8_cells,CL,-,CLO_0007606,CL_0002327,-,UBERON_0000310,-,-,-
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,CT,-,-,CL_1001606,CL_0000312,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0000667
M112,CL,-,CLO_0000027,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0000460,-,BTO_0000050
NH-A_Astrocytes,CT,-,CLO_0000064,CL_0000127,CL_0000121,UBERON_0001017,UBERON_0000065,BTO_0000099,BTO_0000180
SET2_Adult_acute_megakaryoblastic_leukemia_Homo_Sapiens,CL,-,CLO_0000000,CL_0000553,-,UBERON_0002371,UBERON_0007023,-,BTO_0001043
CD8_EM_healthy,CT,-,CLO_0000050,CL_0000625,CL_0000230,UBERON_0002405,UBERON_0001000,BTO_0000289,BTO_0000050
CD34_bone_marrow_cell-derived_erythroid_progenitors,CT,-,-,CL_0000038,CL_0000000,UBERON_0002371,UBERON_0002481,-,BTO_0000829
prostate_cancer,CT,-,-,CL_0002231,-,UBERON_0002367,UBERON_0002367,BTO_0001130,BTO_0001129
OCI_LY7,CL,-,CLO_0000123,CL_0000236,CL_0000123,UBERON_0000178,UBERON_0001234,BTO_0006414,BTO_0005678
acute myeloid leukemia,CT,-,CLO_0000000,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0001545,BTO_0000000
GBM03,CT,CLO_0003456,CLO_0000010,CL_0000125,CL_0000001,UBERON_0000955,UBERON_0000100,-,BTO_0000123
hMSC,CT,-,CLO_0000050,CL_0000134,CL_0000066,UBERON_0002371,UBERON_0000468,BTO_0003298,BTO_0000180
fetal-kidney-16w,A,-,-,CL_1000497,-,UBERON_0002113,UBERON_0002113,BTO_0000671,BTO_0000671
PBMC_Rep1-CD34,CT,-,CLO_0037274,CL_2000001,-,UBERON_0000178,-,-,BTO_0001025
Th17-IL-10- Day 0,CT,-,CLO_0000054,CL_0000899,CL_0000549,UBERON_0002405,UBERON_0000462,BTO_0005655,BTO_0000085
DND41,CL,CLO_0009834,CLO_0000075,CL_0000084,CL_0000037,UBERON_0000178,UBERON_0000460,-,BTO_0000140
BI_CD4p_CD25-_Il17p_PMAstim_Th17,CT,-,CLO_0000000,CL_0000899,CL_0000000,UBERON_0002405,UBERON_0000000,BTO_0005655,BTO_0000000
MEP,CT,-,-,CL_0000050,CL_0000050,UBERON_0002371,-,-,-
CD8+ T Cells donor1,CT,-,CLO_0000021,CL_0000625,CL_0000066,UBERON_0002405,UBERON_0000028,BTO_0000289,BTO_0000023
Astrocyte - cerebellum donor1,CT,-,CL_0000127,CL_0002603,CL_0000127,UBERON_0002037,UBERON_0002037,-,BTO_0000232
HEK293A_empty-vector_DMSO_6h,CL,CLO_0001230,CLO_0000034,CL_0002518,CL_0000000,UBERON_0002113,UBERON_0000060,BTO_0000007,BTO_0000000
BLUE1,CL,-,CLO_0000001,CL_0000236,CL_0000002,UBERON_0000178,UBERON_0000003,-,BTO_0000004
ES-I3_Cell_Line,CL,-,-,CL_0002322,CL_0000000,UBERON_0000922,-,-,-
left ventricle_LV1294,A,-,-,CL_0002494,-,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
hepatocellular carcinoma cell line: HepG2 ENCODE biol_rep2,CL,CLO_0003704,CLO_0003704,CL_0000182,CL_0000000,UBERON_0002107,-,BTO_0000599,BTO_0000578
BxPC3_sgNEG,CL,CLO_0002065,CLO_0000071,CL_0000083,CL_0000000,UBERON_0001264,UBERON_0000000,BTO_0001861,BTO_0000000
Fibroblast - Dermal donor4,CT,-,-,CL_0002551,CL_0000057,UBERON_0002067,-,BTO_0004419,BTO_0000452
H9 Derived Neuron Cultured Cells,CL,-,CLO_0000000,CL_0000540,CL_0000540,UBERON_0001016,UBERON_0000000,-,BTO_0000938
Human Bronchial Epithelial Cell,CT,-,-,CL_0002328,CL_0002328,UBERON_0002185,-,BTO_0002922,BTO_0002922
CLL1252,CL,-,CLO_0000010,CL_0000542,CL_0000001,UBERON_0000178,UBERON_0000467,-,BTO_0000135
HUES48,CL,-,CLO_0000001,CL_0002322,CL_0000002,UBERON_0000922,UBERON_0000003,-,BTO_0000004
RH4_sgBRG1,CL,-,CLO_0000052,CL_0002598,CL_0000000,UBERON_0004895,UBERON_0000468,BTO_0005381,-
HUES64-derived_endodermal_cells,-,-,CLO_0000054,CL_0000223,CL_0000248,UBERON_0000925,UBERON_0002048,-,BTO_0000194
breast_epithelium,A,-,-,CL_0002327,-,UBERON_0008367,UBERON_0000310,BTO_0001428,BTO_0000149
Human CD34+ Hematopoietic Stem/Progenitor Cell,CT,-,-,CL_0000037,CL_0011026,UBERON_0002371,-,BTO_0000725,BTO_0000725
iPS derived pancreatic precursor cells_Lane2,CT,-,CLO_0000313,CL_0011115,CL_0000232,-,UBERON_0001000,-,BTO_0000160
M0-91_acute_myeloid_leukemia,CL,-,CLO_0000000,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0005491,BTO_0000000
NHEK-Epidermal Keratinocyte Primary Cells,CT,-,-,CL_0000312,CL_0000312,UBERON_0001003,-,BTO_0003182,BTO_0000667
KOPT-K1,CL,-,CLO_0000001,CL_0000084,CL_0000002,UBERON_0000178,UBERON_0000003,BTO_0004964,BTO_0000004
Hindbrain derived neural stem cells_NS19_H3.3K27M,CT,-,-,CL_0000047,-,UBERON_0002028,UBERON_0002028,BTO_0002881,BTO_0000672
LHSAR_prostate_epithelial_cells_LACZ,CL,-,-,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002367,-,BTO_0001129
iPS_derived_pancreatic_precursor_cells,CT,-,CLO_0000074,CL_0011115,CL_0000547,-,UBERON_0001014,-,BTO_0000120
HeLa-B2_TA,CL,-,CLO_0003684,CL_0002535,-,UBERON_0000002,UBERON_0000061,-,-
293 HEK,CL,CLO_0001230,CLO_0001230,CL_0002518,-,UBERON_0002113,-,BTO_0000007,-
PC-3,CL,CLO_0008395,CLO_0008395,CL_0002231,-,UBERON_0002367,-,BTO_0001061,-
Smooth_muscle_placenta,CT,-,-,CL_0009093,-,UBERON_0001987,UBERON_0001987,-,BTO_0001078
heat shocked K562,CL,CLO_0007059,CLO_0007050,CL_0000763,-,UBERON_0002371,-,BTO_0000664,-
MCF7_Invasive_ductal_breast_carcinoma_MRNAHIST,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000149
Fibroblast - Aortic Adventitial donor3,CT,-,-,CL_0002547,CL_0000057,UBERON_0007240,-,BTO_0005640,BTO_0000452
Endothelial Cells - Artery donor1,CT,-,-,CL_1000413,-,UBERON_0001637,UBERON_0001637,-,BTO_0000573
foreskin_keratinocyte_2,CT,-,-,CL_1001606,CL_0000312,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0000667
locus coeruleus - adult donor10196,A,-,-,-,-,UBERON_0002148,UBERON_0002148,BTO_0001408,BTO_0001408
visceral adipocytes,CT,-,CLO_0000040,CL_0000136,CL_0000235,UBERON_0035818,UBERON_0001000,-,BTO_0000123
LNCaP_prostate_carcinoma_SHCTR,CL,CLO_0007365,CLO_0007365,CL_0002231,-,UBERON_0002367,UBERON_0002367,BTO_0001321,BTO_0001129
P286_Primary_DLBCL,CT,-,CLO_0000055,CL_0000236,CL_0000066,UBERON_0000178,UBERON_0000460,-,BTO_0000270
HTBE_H3N2_12h,CT,-,CLO_0000078,CL_0002202,-,UBERON_0007196,UBERON_0000468,-,BTO_0000067
body_of_pancreas,A,-,-,CL_0000083,-,UBERON_0001150,UBERON_0001264,-,BTO_0000988
MDA-MB-134-VI,CL,CLO_0007631,CLO_0007631,CL_0002327,-,UBERON_0000310,-,-,-
hESC-1_Embryonic_stem_cells_PRIMED,CL,CLO_0037281,CLO_0037280,CL_0002322,-,UBERON_0000922,-,BTO_0006080,BTO_0001300
UMR-106,-,-,CLO_0009485,-,-,-,-,-,-
K-562,CL,CLO_0007059,CLO_0007059,CL_0000763,-,UBERON_0002371,-,BTO_0000664,-
P493-6,CL,-,CLO_0000104,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000470,BTO_0003291,BTO_0000140
RPE,CT,-,-,CL_0002586,-,UBERON_0000966,UBERON_0001782,BTO_0004910,-
BC3_TPA_4H,CL,CLO_0001891,CLO_0001890,CL_0000236,-,UBERON_0000178,-,BTO_0002722,-
Crypt5,A,-,CLO_0000024,CL_0011108,CL_0000005,UBERON_0013485,UBERON_0000479,-,BTO_0000021
G296S,-,-,CLO_0000001,-,CL_0000002,-,UBERON_0000003,-,BTO_0000004
TC71_WT,CL,CLO_0009879,CLO_0000070,CL_0001035,CL_0000000,UBERON_0002481,UBERON_0000061,BTO_0002604,-
NHDF-Ad_Adult_Dermal_Fibroblasts,CT,-,-,CL_0002620,-,UBERON_0002067,UBERON_0007023,BTO_0004419,BTO_0001043
Brain Anterior Caudate,A,-,-,CL_0002319,-,UBERON_0001873,UBERON_0000955,BTO_0000211,BTO_0000142
SW403,CL,CLO_0009215,CLO_0009215,CL_0011108,-,UBERON_0001155,-,BTO_0000033,-
GM10266_male_B-cells,CL,CLO_0029187,CLO_0029187,CL_0000236,-,UBERON_0000178,UBERON_0003101,-,-
WA01,CL,-,CLO_0000001,CL_0002322,CL_0000002,UBERON_0000922,UBERON_0000003,BTO_0006060,BTO_0000004
NKC,CT,-,CLO_0000021,CL_0000623,CL_0000784,UBERON_0002405,UBERON_0000955,BTO_0000914,BTO_0000075
A549 TGFb,CL,CLO_0001601,CLO_0001601,CL_0000082,-,UBERON_0002048,-,BTO_0000018,-
small-cell gastrointestinal carcinoma cell line:ECC4,CL,CLO_0051398,CLO_0051398,CL_0002253,CL_0000000,UBERON_0001052,-,-,BTO_0000297
GM19239_male_B-cells_lymphoblastoid_cell_line,CL,CLO_0027144,CLO_0027144,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0003101,-,-
MDA-MB-361,CL,CLO_0007636,CLO_0007636,CL_0002327,-,UBERON_0000310,-,BTO_0001569,-
CAPAN1,CL,CLO_0002197,CLO_0000056,CL_0002079,CL_0000139,UBERON_0000017,UBERON_0001008,BTO_0002744,BTO_0000123
T-cell,CT,-,-,CL_0000084,CL_0000084,UBERON_0000178,-,BTO_0000782,BTO_0000782
Stromal_heart_3,CT,-,-,CL_0000499,-,UBERON_0000948,UBERON_0000948,-,BTO_0000562
Lens Epithelial Cells donor1,CT,-,-,CL_0002224,CL_0000066,UBERON_0001803,UBERON_0005389,-,BTO_0000723
cartilage,A,-,CLO_0000000,CL_0000138,-,UBERON_0002418,UBERON_0002418,BTO_0000206,BTO_0000206
MCF7L-P,CL,-,CLO_0000035,CL_0002327,CL_0000010,UBERON_0000310,UBERON_0000067,-,BTO_0000345
pancreas 30y,A,-,-,-,-,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000988
hNPCs_K755R/+,CT,-,CLO_0000020,CL_0000138,CL_0000037,UBERON_0002242,UBERON_0000065,BTO_0005498,BTO_0000071
HFL-1,CL,CLO_0003733,CLO_0003733,CL_0002553,-,UBERON_0002048,UBERON_8000005,BTO_0002582,-
Fetal_spinal_cord,A,-,CLO_0000035,-,CL_0000118,UBERON_0002240,UBERON_0000955,BTO_0001279,-
leiomyoblastoma cell line:G-402,CL,CLO_0003435,CLO_0003435,CL_1000497,CL_0000000,UBERON_0002113,-,BTO_0000678,-
CD36+,CT,-,CLO_0000000,CL_0000038,CL_0000000,UBERON_0002371,UBERON_0000000,-,BTO_0000000
CD4+CD25-CD45RA+ naive conventional T cells donor1,CT,-,-,CL_0000898,-,UBERON_0002370,UBERON_0000092,-,-
Horizontal_Amacrine_eye,CT,-,-,CL_0000561,-,UBERON_0000966,UBERON_0010230,BTO_0004044,BTO_0000439
immature langerhans cells donor1,CT,-,CLO_0000000,CL_0000453,CL_0000000,UBERON_0002405,UBERON_0000039,BTO_0000705,BTO_0000000
GM18508,CL,CLO_0024919,CLO_0024919,CL_0000236,-,UBERON_0000178,-,-,-
Hep-3B2-1-7,CL,CLO_0003703,CLO_0000063,CL_0000182,CL_0000245,UBERON_0002107,UBERON_0001001,-,BTO_0000067
RWPE1,CL,CLO_0008905,CLO_0000001,CL_0002231,CL_0000002,UBERON_0002367,UBERON_0000003,BTO_0003709,BTO_0000004
CD34 Erythroid cells_Don003,CT,-,CLO_0000000,CL_0000764,CL_0000000,UBERON_0002371,UBERON_0000000,BTO_0002731,BTO_0000000
left ventricle_DCM_LV1300,A,-,-,CL_0002494,-,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
C666-1,CL,-,CLO_0000037,-,CL_0000003,UBERON_0001728,UBERON_0000469,BTO_0004805,BTO_0000005
cDC_healthy,CT,-,-,CL_0000451,CL_0000990,UBERON_0002405,-,BTO_0002042,-
pleural-effusion,A,-,CLO_0000056,-,-,UBERON_0000175,UBERON_0000023,BTO_0003080,-
Fetal_intestine,A,-,-,CL_0002563,-,UBERON_0000160,UBERON_0000160,BTO_0000648,BTO_0000648
esophagus-muscularis-mucosa,A,-,-,CL_0002599,-,UBERON_0004648,UBERON_0001043,-,BTO_0000959
Brain,A,-,-,CL_0002319,-,UBERON_0000955,UBERON_0000955,BTO_0000142,BTO_0000142
Day6 Plasmablast CD23- memory B cell_G9A-Inhibited,CT,-,-,CL_0000980,CL_0000980,UBERON_0002405,-,-,BTO_0000776
SKNDZ,CL,CLO_0009054,CLO_0000012,CL_0000031,CL_0000030,UBERON_0000955,UBERON_0000460,BTO_0004217,BTO_0000027
MDA-MB-231p27CK-DD_breast_cancer_cells_phosphimimetic_p27_cell_line,CL,CLO_0007634, -,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000310,BTO_0000815,BTO_0000149
Fibroblast cells,CT,-, -,CL_0000057,CL_0000057,UBERON_0002384,-,BTO_0000452,BTO_0000452 
mesenchymal precursor cell - bone marrow donor3,CT,-,CL_0000134,CL_0000134,CL_0011115,UBERON_0002371,UBERON_0002371,BTO_0003298,BTO_0000141
Matrix_Fibrob_1_B,CT,-,-,CL_0000057,-,UBERON_0002384,UBERON_0027368,BTO_0000452,-
Undifferentiated Pleomorphic Sarcoma,CT,-,CLO_0000000,-,-,UBERON_0002384,UBERON_0001060,BTO_0003646,BTO_0000230
Fetal_small_intestine,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0000160,BTO_0000651,BTO_0000648
